panel,dataset,domain,recording_id,source_index,time_s,x_m,y_m,z_m,speed_mps,display_speed_mps
a,OxIOD,smartphone motion,handbag-1/imu1,4642,1496760742.79511,1.107792998,-0.041657568,0.660815007,0.7197897576747897,0.7197897576747897
a,OxIOD,smartphone motion,handbag-1/imu1,4667,1496760743.0450299,1.110739979,0.147394089,0.622261308,0.8659974720625631,0.8659974720625631
a,OxIOD,smartphone motion,handbag-1/imu1,4691,1496760743.28508,1.075178134,0.360567087,0.632999861,0.9840309569372974,0.9840309569372974
a,OxIOD,smartphone motion,handbag-1/imu1,4716,1496760743.53517,1.026057009,0.602352694,0.659210466,0.9595196243337545,0.9595196243337545
a,OxIOD,smartphone motion,handbag-1/imu1,4740,1496760743.77508,0.998970626,0.818291458,0.644855101,0.8426798668192608,0.8426798668192608
a,OxIOD,smartphone motion,handbag-1/imu1,4765,1496760744.0250702,0.989226447,0.995190051,0.663697207,0.5991163584318585,0.5991163584318585
a,OxIOD,smartphone motion,handbag-1/imu1,4789,1496760744.26504,0.981293793,1.123508062,0.645838759,0.5747910001586147,0.5747910001586147
a,OxIOD,smartphone motion,handbag-1/imu1,4813,1496760744.50507,0.929182835,1.258506162,0.611726548,0.6988321815522461,0.6988321815522461
a,OxIOD,smartphone motion,handbag-1/imu1,4838,1496760744.7551801,0.819961851,1.408497256,0.640847715,0.7834304515531301,0.7834304515531301
a,OxIOD,smartphone motion,handbag-1/imu1,4862,1496760744.99512,0.701940729,1.531463919,0.640466693,0.6678996902214831,0.6678996902214831
a,OxIOD,smartphone motion,handbag-1/imu1,4887,1496760745.24497,0.591999876,1.625281256,0.626001153,0.3665845254160692,0.3665845254160692
a,OxIOD,smartphone motion,handbag-1/imu1,4911,1496760745.48511,0.524843093,1.675821783,0.643867684,0.32954388583535343,0.32954388583535343
a,OxIOD,smartphone motion,handbag-1/imu1,4936,1496760745.73522,0.441823667,1.711685987,0.612561466,0.4512818057916154,0.4512818057916154
a,OxIOD,smartphone motion,handbag-1/imu1,4960,1496760745.97508,0.299161092,1.718370047,0.61835364,0.7694834277602791,0.7694834277602791
a,OxIOD,smartphone motion,handbag-1/imu1,4985,1496760746.22509,0.106236111,1.698126623,0.632478401,0.792390722478255,0.792390722478255
a,OxIOD,smartphone motion,handbag-1/imu1,5009,1496760746.4651499,-0.079534419,1.67581551,0.616037428,0.6862747046117188,0.6862747046117188
a,OxIOD,smartphone motion,handbag-1/imu1,5033,1496760746.7051399,-0.232808896,1.649858252,0.628471069,0.5526930239153323,0.5526930239153323
a,OxIOD,smartphone motion,handbag-1/imu1,5058,1496760746.9552,-0.348382007,1.615367277,0.620641537,0.48469986233832085,0.48469986233832085
a,OxIOD,smartphone motion,handbag-1/imu1,5082,1496760747.19522,-0.450359294,1.535951846,0.586941858,0.6183580846609559,0.6183580846609559
a,OxIOD,smartphone motion,handbag-1/imu1,5107,1496760747.4451,-0.548557735,1.397904393,0.616938589,0.7453189779925988,0.7453189779925988
a,OxIOD,smartphone motion,handbag-1/imu1,5131,1496760747.68509,-0.63003475,1.244969462,0.619863974,0.6967365012143567,0.6967365012143567
a,OxIOD,smartphone motion,handbag-1/imu1,5156,1496760747.93519,-0.699748328,1.104317053,0.596248972,0.5938209380365336,0.5938209380365336
a,OxIOD,smartphone motion,handbag-1/imu1,5180,1496760748.1751099,-0.742652951,0.980875664,0.619049177,0.5130468319554171,0.5130468319554171
a,OxIOD,smartphone motion,handbag-1/imu1,5204,1496760748.4153001,-0.780882794,0.850116922,0.601814541,0.6945968773440262,0.6945968773440262
a,OxIOD,smartphone motion,handbag-1/imu1,5229,1496760748.66519,-0.820101912,0.653401713,0.585618635,0.9274150032106894,0.9274150032106894
a,OxIOD,smartphone motion,handbag-1/imu1,5253,1496760748.90519,-0.848001856,0.428594804,0.621437664,0.9914119442928868,0.9914119442928868
a,OxIOD,smartphone motion,handbag-1/imu1,5278,1496760749.15518,-0.882203819,0.197255163,0.602148604,0.9038244011744877,0.9038244011744877
a,OxIOD,smartphone motion,handbag-1/imu1,5302,1496760749.3952599,-0.926719402,-0.006350771,0.601986011,0.865603624349659,0.865603624349659
a,OxIOD,smartphone motion,handbag-1/imu1,5327,1496760749.64515,-0.967217953,-0.201965171,0.612360057,0.8202607854942197,0.8202607854942197
a,OxIOD,smartphone motion,handbag-1/imu1,5351,1496760749.88518,-0.989776465,-0.410782045,0.571661588,0.9594140180571274,0.9594140180571274
a,OxIOD,smartphone motion,handbag-1/imu1,5375,1496760750.12521,-0.98201681,-0.638809353,0.599389101,0.9636708104822042,0.9636708104822042
a,OxIOD,smartphone motion,handbag-1/imu1,5400,1496760750.3751302,-0.961046913,-0.875788568,0.611853669,0.9330750301186234,0.9330750301186234
a,OxIOD,smartphone motion,handbag-1/imu1,5424,1496760750.6152902,-0.971904576,-1.095082651,0.609363838,0.8856190482616313,0.8856190482616313
a,OxIOD,smartphone motion,handbag-1/imu1,5449,1496760750.86522,-0.992305596,-1.30405867,0.644030506,0.7575521881244601,0.7575521881244601
a,OxIOD,smartphone motion,handbag-1/imu1,5473,1496760751.1051898,-1.020700246,-1.48068131,0.614195502,0.777412025588728,0.777412025588728
a,OxIOD,smartphone motion,handbag-1/imu1,5498,1496760751.35532,-1.015583771,-1.656783376,0.608649931,0.6439795028342954,0.6439795028342954
a,OxIOD,smartphone motion,handbag-1/imu1,5522,1496760751.59527,-0.976778927,-1.787505699,0.626675696,0.5354678895174273,0.5354678895174273
a,OxIOD,smartphone motion,handbag-1/imu1,5547,1496760751.84513,-0.905465127,-1.892736799,0.591863022,0.5436484940202442,0.5436484940202442
a,OxIOD,smartphone motion,handbag-1/imu1,5571,1496760752.0852401,-0.812957195,-1.980318893,0.609599417,0.5719515333969823,0.5719515333969823
a,OxIOD,smartphone motion,handbag-1/imu1,5595,1496760752.32521,-0.713742543,-2.061508217,0.618798226,0.589378555471732,0.589378555471732
a,OxIOD,smartphone motion,handbag-1/imu1,5620,1496760752.57526,-0.58030633,-2.148430356,0.589226552,0.7606961918208159,0.7606961918208159
a,OxIOD,smartphone motion,handbag-1/imu1,5644,1496760752.81523,-0.397387324,-2.228656994,0.611466061,0.8484258009715452,0.8484258009715452
a,OxIOD,smartphone motion,handbag-1/imu1,5669,1496760753.06521,-0.174401534,-2.29912706,0.598367518,0.9407551259315065,0.9407551259315065
a,OxIOD,smartphone motion,handbag-1/imu1,5693,1496760753.3052,0.041967258,-2.355603858,0.62656662,0.9241493696912287,0.9241493696912287
a,OxIOD,smartphone motion,handbag-1/imu1,5718,1496760753.55522,0.234439073,-2.391686937,0.647417246,0.7258717731203683,0.7258717731203683
a,OxIOD,smartphone motion,handbag-1/imu1,5742,1496760753.79527,0.406911233,-2.396661645,0.610909023,0.6670182135202798,0.6670182135202798
a,OxIOD,smartphone motion,handbag-1/imu1,5766,1496760754.03528,0.550052188,-2.365766979,0.629994054,0.6349475212495622,0.6349475212495622
a,OxIOD,smartphone motion,handbag-1/imu1,5791,1496760754.2851598,0.690308229,-2.317541475,0.632560071,0.6029915031584108,0.6029915031584108
a,OxIOD,smartphone motion,handbag-1/imu1,5815,1496760754.52528,0.818471582,-2.251989537,0.617876578,0.577079088551524,0.577079088551524
a,OxIOD,smartphone motion,handbag-1/imu1,5840,1496760754.77533,0.921542239,-2.183793872,0.653885628,0.4260906966580626,0.4260906966580626
a,OxIOD,smartphone motion,handbag-1/imu1,5864,1496760755.01538,0.992401554,-2.110690422,0.633263552,0.5276688174678991,0.5276688174678991
a,OxIOD,smartphone motion,handbag-1/imu1,5889,1496760755.26529,1.044806482,-1.992975258,0.626084598,0.577922475844396,0.577922475844396
a,OxIOD,smartphone motion,handbag-1/imu1,5913,1496760755.50528,1.085988788,-1.840741299,0.646145585,0.7416980554113305,0.7416980554113305
a,OxIOD,smartphone motion,handbag-1/imu1,5938,1496760755.7553,1.128919128,-1.654618481,0.626133457,0.8147985618875128,0.8147985618875128
a,OxIOD,smartphone motion,handbag-1/imu1,5962,1496760755.9952798,1.17319419,-1.465534682,0.638166154,0.7899210895616676,0.7899210895616676
a,OxIOD,smartphone motion,handbag-1/imu1,5986,1496760756.23531,1.20189666,-1.296181623,0.658046149,0.7187304608286362,0.7187304608286362
a,OxIOD,smartphone motion,handbag-1/imu1,6011,1496760756.4853601,1.205935165,-1.106598027,0.617211184,0.8014495594122446,0.8014495594122446
a,OxIOD,smartphone motion,handbag-1/imu1,6035,1496760756.72529,1.1729878,-0.913567386,0.642965429,0.8857996749666539,0.8857996749666539
a,OxIOD,smartphone motion,handbag-1/imu1,6060,1496760756.97531,1.125543455,-0.694685414,0.653719757,0.8614722938915906,0.8614722938915906
a,OxIOD,smartphone motion,handbag-1/imu1,6084,1496760757.21525,1.094622917,-0.494099188,0.640313837,0.848418857326243,0.848418857326243
a,OxIOD,smartphone motion,handbag-1/imu1,6109,1496760757.4653199,1.082631997,-0.301308138,0.661503231,0.7047481049825036,0.7047481049825036
a,OxIOD,smartphone motion,handbag-1/imu1,6133,1496760757.7053099,1.092978488,-0.126978224,0.652469952,0.8370164713582725,0.8370164713582725
a,OxIOD,smartphone motion,handbag-1/imu1,6157,1496760757.9454,1.092454156,0.072278536,0.630276456,0.8584542757964553,0.8584542757964553
a,OxIOD,smartphone motion,handbag-1/imu1,6182,1496760758.19531,1.058514526,0.247950247,0.649466724,0.618570608351532,0.618570608351532
a,OxIOD,smartphone motion,handbag-1/imu1,6206,1496760758.43534,1.045140964,0.38604491,0.646486508,0.6301529381871412,0.6301529381871412
a,OxIOD,smartphone motion,handbag-1/imu1,6231,1496760758.68542,1.032667623,0.569480843,0.634411889,0.9668948844031029,0.9668948844031029
a,OxIOD,smartphone motion,handbag-1/imu1,6255,1496760758.9253602,0.966517393,0.776493335,0.707856142,0.9178308216738912,0.9178308216738912
a,OxIOD,smartphone motion,handbag-1/imu1,6280,1496760759.17536,0.902526301,0.972296322,0.695778501,1.000244581200816,1.000244581200816
a,OxIOD,smartphone motion,handbag-1/imu1,6304,1496760759.41523,0.753385956,1.140634386,0.678571916,0.8937977184177602,0.8937977184177602
a,OxIOD,smartphone motion,handbag-1/imu1,6329,1496760759.6653702,0.62501851,1.262588641,0.697798023,0.5657225103955772,0.5657225103955772
a,OxIOD,smartphone motion,handbag-1/imu1,6353,1496760759.90535,0.567721153,1.387762268,0.672982197,0.8076775904509396,0.8076775904509396
a,OxIOD,smartphone motion,handbag-1/imu1,6377,1496760760.14529,0.545478287,1.501367593,0.677562194,0.5677540258529463,0.5677540258529463
a,OxIOD,smartphone motion,handbag-1/imu1,6402,1496760760.39539,0.530052763,1.589176241,0.665754731,0.3606110804590568,0.3606110804590568
a,OxIOD,smartphone motion,handbag-1/imu1,6426,1496760760.63538,0.472727453,1.657813406,0.638051653,0.42188731303042626,0.42188731303042626
a,OxIOD,smartphone motion,handbag-1/imu1,6451,1496760760.8854,0.367975255,1.706609228,0.653953805,0.5149540440077168,0.5149540440077168
a,OxIOD,smartphone motion,handbag-1/imu1,6475,1496760761.12532,0.25407454,1.744001015,0.645545501,0.5369182508501739,0.5369182508501739
a,OxIOD,smartphone motion,handbag-1/imu1,6500,1496760761.37534,0.128511173,1.774747225,0.617877172,0.5036604660255872,0.5036604660255872
a,OxIOD,smartphone motion,handbag-1/imu1,6524,1496760761.6153998,0.015360071,1.789254505,0.640718471,0.5437594620360111,0.5437594620360111
a,OxIOD,smartphone motion,handbag-1/imu1,6548,1496760761.8554199,-0.091605095,1.785315672,0.626989147,0.5003987836666319,0.5003987836666319
a,OxIOD,smartphone motion,handbag-1/imu1,6573,1496760762.1054,-0.217363978,1.730740299,0.619677106,0.6414633770258638,0.6414633770258638
a,OxIOD,smartphone motion,handbag-1/imu1,6597,1496760762.34531,-0.344622798,1.639946764,0.639773888,0.6809037648865812,0.6809037648865812
a,OxIOD,smartphone motion,handbag-1/imu1,6622,1496760762.59538,-0.468408092,1.529958853,0.623565985,0.661757483263297,0.661757483263297
a,OxIOD,smartphone motion,handbag-1/imu1,6646,1496760762.8354099,-0.572309241,1.428433889,0.613271141,0.5844367322515347,0.5844367322515347
a,OxIOD,smartphone motion,handbag-1/imu1,6671,1496760763.08543,-0.648643691,1.338254172,0.628716448,0.44356067482882733,0.44356067482882733
a,OxIOD,smartphone motion,handbag-1/imu1,6695,1496760763.32544,-0.695693316,1.224834424,0.590237611,0.6756079834331333,0.6756079834331333
a,OxIOD,smartphone motion,handbag-1/imu1,6719,1496760763.5654001,-0.736571083,1.044979506,0.613828564,0.8893151614434873,0.8893151614434873
a,OxIOD,smartphone motion,handbag-1/imu1,6744,1496760763.8153899,-0.77818182,0.801497621,0.622662084,1.0101396691974078,1.0101396691974078
a,OxIOD,smartphone motion,handbag-1/imu1,6768,1496760764.0554602,-0.829259651,0.574282316,0.600934435,0.9170834889844364,0.9170834889844364
a,OxIOD,smartphone motion,handbag-1/imu1,6793,1496760764.30546,-0.872767239,0.370277038,0.621287959,0.768400638493945,0.768400638493945
a,OxIOD,smartphone motion,handbag-1/imu1,6817,1496760764.54538,-0.900397541,0.186380614,0.598300034,0.900530452990153,0.900530452990153
a,OxIOD,smartphone motion,handbag-1/imu1,6842,1496760764.79543,-0.889909746,-0.051933359,0.594650992,1.0573026974104178,1.0573026974104178
a,OxIOD,smartphone motion,handbag-1/imu1,6866,1496760765.0354402,-0.870563982,-0.311630605,0.624031147,1.084475298436861,1.084475298436861
a,OxIOD,smartphone motion,handbag-1/imu1,6891,1496760765.28544,-0.86049084,-0.554255263,0.618533687,0.8969057488029692,0.8969057488029692
a,OxIOD,smartphone motion,handbag-1/imu1,6915,1496760765.52543,-0.879461462,-0.739508133,0.624684983,0.6693566585734398,0.6693566585734398
a,OxIOD,smartphone motion,handbag-1/imu1,6939,1496760765.76543,-0.897639343,-0.889057626,0.614066339,0.6874457373364358,0.6874457373364358
a,OxIOD,smartphone motion,handbag-1/imu1,6964,1496760766.01551,-0.874884397,-1.083102305,0.582443871,0.9009433419585936,0.9009433419585936
a,OxIOD,smartphone motion,handbag-1/imu1,6988,1496760766.25545,-0.809745002,-1.303768978,0.626403396,1.0079943532589875,1.0079943532589875
a,OxIOD,smartphone motion,handbag-1/imu1,7013,1496760766.5055099,-0.734535541,-1.525508043,0.626365261,0.8313289118131383,0.8313289118131383
a,OxIOD,smartphone motion,handbag-1/imu1,7037,1496760766.7454998,-0.680896573,-1.686482095,0.612635533,0.5750680885490247,0.5750680885490247
a,OxIOD,smartphone motion,handbag-1/imu1,7062,1496760766.9955,-0.633128626,-1.790069671,0.624219821,0.4004806698765455,0.4004806698765455
a,OxIOD,smartphone motion,handbag-1/imu1,7086,1496760767.23545,-0.558785018,-1.874963051,0.59040117,0.6105489567031269,0.6105489567031269
a,OxIOD,smartphone motion,handbag-1/imu1,7110,1496760767.47549,-0.41962195,-1.982877965,0.616414823,0.8773401614686673,0.8773401614686673
a,OxIOD,smartphone motion,handbag-1/imu1,7135,1496760767.7254798,-0.225968127,-2.102660972,0.636331396,0.9177712752046464,0.9177712752046464
a,OxIOD,smartphone motion,handbag-1/imu1,7159,1496760767.96551,-0.051722168,-2.204039791,0.613590656,0.8111833237423225,0.8111833237423225
a,OxIOD,smartphone motion,handbag-1/imu1,7184,1496760768.2155101,0.105008044,-2.277356752,0.643374299,0.5781977730971957,0.5781977730971957
a,OxIOD,smartphone motion,handbag-1/imu1,7208,1496760768.45557,0.231514286,-2.322239242,0.627733117,0.6259399697241407,0.6259399697241407
a,OxIOD,smartphone motion,handbag-1/imu1,7233,1496760768.7055302,0.397467855,-2.324903294,0.62224363,0.7292890183016831,0.7292890183016831
a,OxIOD,smartphone motion,handbag-1/imu1,7257,1496760768.94555,0.57527158,-2.294030872,0.64984326,0.7374628806419788,0.7374628806419788
a,OxIOD,smartphone motion,handbag-1/imu1,7282,1496760769.1953201,0.752203442,-2.249496849,0.642373246,0.6549745859401542,0.6549745859401542
a,OxIOD,smartphone motion,handbag-1/imu1,7306,1496760769.43561,0.878066187,-2.213078886,0.658231173,0.4467580571572271,0.4467580571572271
a,OxIOD,smartphone motion,handbag-1/imu1,7330,1496760769.6754298,0.947241252,-2.192393676,0.662102886,0.3042814531524133,0.3042814531524133
a,OxIOD,smartphone motion,handbag-1/imu1,7355,1496760769.92543,0.998723231,-2.126547346,0.624001596,0.4519519398331218,0.4519519398331218
a,OxIOD,smartphone motion,handbag-1/imu1,7379,1496760770.16558,1.042596101,-1.987152005,0.651664973,0.7903334715832515,0.7903334715832515
a,OxIOD,smartphone motion,handbag-1/imu1,7404,1496760770.41555,1.092607364,-1.788903691,0.652914006,0.838506980090718,0.838506980090718
a,OxIOD,smartphone motion,handbag-1/imu1,7428,1496760770.6554902,1.139301784,-1.599154731,0.636258573,0.7779840577562538,0.7779840577562538
a,OxIOD,smartphone motion,handbag-1/imu1,7453,1496760770.9055302,1.180335124,-1.425310176,0.666974125,0.6854213826769061,0.6854213826769061
a,OxIOD,smartphone motion,handbag-1/imu1,7477,1496760771.14554,1.213884304,-1.247866564,0.638329651,0.901190054711296,0.901190054711296
a,OxIOD,smartphone motion,handbag-1/imu1,7501,1496760771.38546,1.216559747,-1.012718541,0.637869385,1.1036375278522568,1.1036375278522568
a,OxIOD,smartphone motion,handbag-1/imu1,7526,1496760771.6355798,1.195013317,-0.724645368,0.663878109,1.142803491367515,1.142803491367515
a,OxIOD,smartphone motion,handbag-1/imu1,7550,1496760771.87556,1.198794951,-0.463845423,0.653868156,1.0297924481834493,1.0297924481834493
a,OxIOD,smartphone motion,handbag-1/imu1,7575,1496760772.12555,1.219210155,-0.242647487,0.674476338,0.7709587979903731,0.7709587979903731
a,OxIOD,smartphone motion,handbag-1/imu1,7599,1496760772.36559,1.243245457,-0.067752205,0.652427403,0.7753304560675804,0.7753304560675804
a,OxIOD,smartphone motion,handbag-1/imu1,7624,1496760772.61554,1.22995371,0.135450004,0.617588939,0.9153944176700131,0.9153944176700131
a,OxIOD,smartphone motion,handbag-1/imu1,7648,1496760772.85554,1.179240065,0.371123734,0.656047428,1.0668985890942722,1.0668985890942722
a,OxIOD,smartphone motion,handbag-1/imu1,7673,1496760773.1056,1.133309189,0.617935674,0.661421345,0.8891433635349553,0.8891433635349553
a,OxIOD,smartphone motion,handbag-1/imu1,7697,1496760773.3456,1.116268396,0.811732242,0.647527154,0.672968577236817,0.672968577236817
a,OxIOD,smartphone motion,handbag-1/imu1,7721,1496760773.58556,1.115758959,0.950402017,0.653772182,0.5025112274295793,0.5025112274295793
a,OxIOD,smartphone motion,handbag-1/imu1,7746,1496760773.8356,1.098115678,1.089084648,0.612792636,0.6897880906784286,0.6897880906784286
a,OxIOD,smartphone motion,handbag-1/imu1,7770,1496760774.07558,1.013506888,1.256033015,0.628332864,0.9140849186530996,0.9140849186530996
a,OxIOD,smartphone motion,handbag-1/imu1,7795,1496760774.32554,0.889885749,1.428596231,0.648955056,0.8163483017322444,0.8163483017322444
a,OxIOD,smartphone motion,handbag-1/imu1,7819,1496760774.56545,0.793736232,1.572533022,0.624402569,0.6268068321403458,0.6268068321403458
a,OxIOD,smartphone motion,handbag-1/imu1,7844,1496760774.8156002,0.728787116,1.675197688,0.6353617,0.37983635495434687,0.37983635495434687
a,OxIOD,smartphone motion,handbag-1/imu1,7868,1496760775.05565,0.689481137,1.727206548,0.63749873,0.3581105245147409,0.3581105245147409
